filename,full_path,professor_name,school_name,city,state,country,tier,department,num_reviews,female_pronoun_count,male_pronoun_count,total_gendered_pronouns,pronoun_confidence,inferred_gender,avg_rating,avg_difficulty
data1452.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1452.csv",Amanda  Mizell,San Diego State University, San Diego, CA,USA,low,Communications department,7,23,0,23,1.0,female,4.6000000000000005,1.9000000000000001
data2173.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2173.csv",Susan  Dovhey-Phillips,Pasco-Hernando State College (all campuses), New Port Richey, FL,USA,low,Biology department,20,59,0,59,1.0,female,2.3999999999999995,4.400000000000001
data2167.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2167.csv",Selim  Atalay,Stony Brook University (SUNY), Stony Brook, NY,USA,low,Business department,4,0,7,7,1.0,male,2.8,3.5
data548.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data548.csv",Pip  Akins,University of Victoria, Victoria, BC,Canada,low,Geography department,2,0,5,5,1.0,male,5.0,1.5
data2832.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2832.csv",Dhruv  Bhakta,University of California Irvine, Irvine, CA,USA,low,Economics department,2,0,6,6,1.0,male,4.0,3.5
data3286.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3286.csv",Laura  Araujo,McDaniel College, Westminster, MD,USA,low,Languages department,3,4,0,4,1.0,female,3.2999999999999994,2.3
data2198.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2198.csv",John  Warner,Hunter College, New York, NY,USA,low,Anthropology department,11,0,21,21,1.0,male,4.799999999999999,2.6000000000000005
data574.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data574.csv",Gina  Seegers-Szablewski,University of Wisconsin - Milwaukee, Milwaukee, WI,USA,low,Geosciences department,20,46,0,46,1.0,female,3.4,3.0
data206.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data206.csv",Candice  Nicolas,Gonzaga University, Spokane, WA,USA,low,Modern Languages department,4,10,0,10,1.0,female,1.9,3.5
data213.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data213.csv",Jerome  Wilson,Centenary University, Hackettstown, NJ,USA,low,Education department,1,0,2,2,1.0,male,1.0,1.0
data2827.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2827.csv",Susan  O\'Hearn,Fashion Institute of Design and Merchandising, Los Angeles, CA,USA,low,Merchandising department,6,25,0,25,1.0,female,2.1,3.6999999999999997
data2199.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2199.csv",John  Pandis,Harold Washington College, Chicago, IL,USA,low,Mathematics department,19,0,50,50,1.0,male,3.2000000000000006,3.0
data1490.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1490.csv",Batya  Weinbaum,Empire State College, Saratoga Springs, NY,USA,low,"Arts, Humanities & Comm department",17,26,0,26,1.0,female,4.7,3.9
data1484.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1484.csv",Stacey  Matarazzo,University of Massachusetts, Amherst, MA,USA,low,Anthropology department,8,15,0,15,1.0,female,2.1,4.0
data94.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data94.csv",Michael  Monson,University of Missouri - Columbia, Columbia, MO,USA,low,Agriculture department,3,0,1,1,1.0,male,3.2000000000000006,4.0
data3293.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3293.csv",Teresa  Kautz,St. Philip\'s College, San Antonio, TX,USA,low,Allied Health department,2,4,0,4,1.0,female,2.5,4.0
data2833.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2833.csv",Isabella  Stoloff,Fullerton College, Fullerton, CA,USA,low,Theater department,2,2,0,2,1.0,female,5.0,1.5
data1309.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1309.csv",Gregory  Dubreuil,Holyoke Community College, Holyoke, MA,USA,low,Accounting department,2,0,1,1,1.0,male,4.8,2.5
data3278.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3278.csv",Abdul Lateef  Qureshi,McMaster University, Hamilton, ON,Canada,low,Mathematics department,1,0,8,8,1.0,male,1.0,5.0
data2166.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2166.csv",Cara  Gabrenya,Columbus State Community College, Columbus, OH,USA,low,Health Information Science department,13,21,0,21,1.0,female,4.5,2.6000000000000005
data2172.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2172.csv",Diana  Soorikian,Fairleigh Dickinson University - Metropolitan, Teaneck, NJ,USA,low,Art History department,3,9,0,9,1.0,female,3.2999999999999994,2.0
data3522.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3522.csv",Andrea  Marritt,Meredith College, Raleigh, NC,USA,low,Biology department,12,41,0,41,1.0,female,4.200000000000001,3.5
data43.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data43.csv",Chris L.  Schmidt,Ohio Northern University, Ada, OH,USA,low,Psychology & Sociology department,1,3,0,3,1.0,female,1.0,4.0
data3250.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3250.csv",Julia  Holderness,Wellesley College, Wellesley, MA,USA,low,French department,1,2,0,2,1.0,female,5.0,4.0
data1447.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1447.csv",Ryan  Szypowski,University of California San Diego, La Jolla, CA,USA,low,Mathematics department,18,0,46,46,1.0,male,4.400000000000001,2.7000000000000006
data1321.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1321.csv",Edmond  Gurdo,Wilmington University, New Castle, DE,USA,low,Education department,6,0,15,15,1.0,male,4.7,1.8
data2628.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2628.csv",Melanie  Blackwell,Washington University in St. Louis, St. Louis, MO,USA,low,Economics department,5,21,0,21,1.0,female,1.3,3.2
data3536.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3536.csv",Amanda  Misner,Union College, Schenectady, NY,USA,low,Chemistry department,4,9,0,9,1.0,female,1.9,3.3
data763.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data763.csv",Bill  Vanderlin,Wayne County Community College - Downriver, Taylor, MI,USA,low,Health Science department,3,0,3,3,1.0,male,4.7,1.7
data3907.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3907.csv",Larry  Polukas,Kirkwood Community College, Iowa City, IA,USA,low,Biology department,2,0,6,6,1.0,male,3.3,3.0
data1862.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1862.csv",Mark  Shikhman,Wayne County Community College - Western, Belleville, MI,USA,low,Health Science department,5,0,10,10,1.0,male,4.8,1.8
data1692.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1692.csv",Dan  Whitaker,Community College of Baltimore County, Catonsville, MD,USA,low,Computer Information Systems department,13,0,19,19,1.0,male,4.299999999999999,1.8000000000000003
data1686.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1686.csv",Natalie  McCary,Rock Valley College, Rockford, IL,USA,low,English department,2,3,0,3,1.0,female,3.8,3.5
data2364.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2364.csv",Kristy  MacIsaac,MacEwan University, Edmonton, AB,Canada,low,Nursing department,2,1,0,1,1.0,female,5.0,3.0
data978.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data978.csv",Danielle  Duda,Rider University, Lawrenceville, NJ,USA,low,Chemistry department,15,33,0,33,1.0,female,3.299999999999999,4.5
data2370.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2370.csv",Peggy  Burke,Moraine Valley Community College, Palos Hills, IL,USA,low,Health Science department,2,2,0,2,1.0,female,2.8,1.5
data1679.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1679.csv",Elaine  Guerrazzi,Jones International University, Centennial, CO,USA,low,Education department,13,14,0,14,1.0,female,1.8999999999999995,4.5
data2358.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2358.csv",Rima  Chaddha-Mycynek,Boston University, Boston, MA,USA,low,Communication department,1,4,0,4,1.0,female,5.0,3.0
data3046.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3046.csv",Shannon  Hebert,Northern Alberta Institute of Technology, Edmonton, AB,Canada,low,Biology department,6,7,0,7,1.0,female,4.8,1.8
data1889.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1889.csv",Brian  Fichthorn,Kutztown University of Pennsylvania, Kutztown, PA,USA,low,Accounting department,2,0,4,4,1.0,male,4.0,2.5
data1137.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1137.csv",Jeffrey  Scarborough,San Francisco State University, San Francisco, CA,USA,low,Biology department,2,0,5,5,1.0,male,3.5,3.5
data3720.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3720.csv",Mare  Abrams,Palm Beach State College (all campuses), Lake Worth, FL,USA,low,Marketing department,1,1,0,1,1.0,female,5.0,4.0
data944.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data944.csv",Art  Kennelly,University of California San Diego, La Jolla, CA,USA,low,Psychology department,15,0,28,28,1.0,male,4.6,2.0
data3734.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3734.csv",Charlie  Moussa,Northern Virginia Community College (all campuses), All Campuses, VA,USA,low,Health Science department,3,0,7,7,1.0,male,3.2999999999999994,2.7000000000000006
data950.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data950.csv",Venu  Polineni,California State University Fresno, Fresno, CA,USA,low,Biology department,4,0,6,6,1.0,male,4.0,1.5
data788.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data788.csv",Megan  Threlkeld,Denison University, Granville, OH,USA,low,History department,9,22,0,22,1.0,female,3.9000000000000004,3.7999999999999994
data1645.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1645.csv",Shirley  Ashburn,Cypress College, Cypress, CA,USA,low,Nursing department,5,16,0,16,1.0,female,3.8,2.0
data3052.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3052.csv",Eddie  Lott,Georgia Southern University, Statesboro, GA,USA,low,Kinesiology department,18,0,41,41,1.0,male,4.900000000000001,1.1000000000000003
data171.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data171.csv",Suzan  Bragg,Binghamton University (SUNY), Binghamton, NY,USA,low,History department,15,43,0,43,1.0,female,3.299999999999999,2.7000000000000006
data1902.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1902.csv",Sue  Brown,Guilford Technical Community College, Jamestown, NC,USA,low,Mathematics department,5,14,0,14,1.0,female,5.0,2.2
data3873.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3873.csv",Wallace  Gatewood,Strayer University, Owings Mills, MD,USA,low,Business department,3,0,2,2,1.0,male,1.2,4.3
data603.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data603.csv",KE  Huang,Temple University, Philadelphia, PA,USA,low,Statistics department,7,28,0,28,1.0,female,1.9000000000000001,3.6000000000000005
data3867.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3867.csv",Anthony  Lilly,Sweet Briar College, Sweet Briar, VA,USA,low,English department,6,0,14,14,1.0,male,4.2,3.1999999999999997
data2589.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2589.csv",Maria  Chrysochoou,University of Connecticut, Storrs, CT,USA,low,Engineering department,5,3,0,3,1.0,female,3.9,3.6
data1080.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1080.csv",Gary  Birnbaum,Arizona State University, Tempe, AZ,USA,low,Law department,2,0,6,6,1.0,male,4.5,2.5
data1094.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1094.csv",Robert  Sarama,The Ohio State University, Columbus, OH,USA,low,Economics department,3,0,3,3,1.0,male,4.7,2.0
data159.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data159.csv",Julian  Kreeger,University of Miami School of Law, Coral Gables, FL,USA,low,Law department,3,0,4,4,1.0,male,1.2,4.0
data1719.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1719.csv",Jared  Paul,Villanova University, Villanova, PA,USA,low,Chemistry department,9,0,29,29,1.0,male,4.8,3.9000000000000004
data2210.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2210.csv",Zane  Smith,Pioneer Pacific College, Wilsonville, OR,USA,low,Computer Science department,1,0,3,3,1.0,male,5.0,5.0
data2562.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2562.csv",Michael  Callaghan,Sweet Briar College, Sweet Briar, VA,USA,low,Anthropology department,2,0,2,2,1.0,male,5.0,3.0
data1043.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1043.csv",Jennifer  Seigle,University of California Santa Barbara, Santa Barbara, CA,USA,low,Theater department,3,8,0,8,1.0,female,3.2999999999999994,2.0
data3654.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3654.csv",Ashley  Harper,Northcentral University, Prescott Valley, AZ,USA,low,Business department,3,1,0,1,1.0,female,3.7999999999999994,3.0
data830.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data830.csv",David  Templeton,College of Charleston, Charleston, SC,USA,low,Music department,12,0,20,20,1.0,male,3.5,3.5
data3898.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3898.csv",Lionel  Johnson,Florence-Darlington Technical College, Florence, SC,USA,low,Developmental Studies department,6,0,13,13,1.0,male,5.0,1.5
data1057.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1057.csv",Aleams  Barra,University of Kentucky, Lexington, KY,USA,low,Mathematics department,3,0,7,7,1.0,male,2.2,3.2999999999999994
data1731.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1731.csv",Bibiana  Segoviano,Riverside City College, Riverside, CA,USA,low,Mathematics department,3,15,0,15,1.0,female,3.2999999999999994,1.7
data2238.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2238.csv",Sandra  Vasquez-Celaya,California State University Los Angeles, Los Angeles, CA,USA,low,Mathematics department,15,52,0,52,1.0,female,3.0,3.1000000000000005
data415.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data415.csv",Harold  Truesdale,San Diego State University, San Diego, CA,USA,low,Biology department,2,0,1,1,1.0,male,4.0,3.5
data373.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data373.csv",Tony  Wiggins,Bellevue College, Bellevue, WA,USA,low,Mathematics department,18,0,43,43,1.0,male,3.1,3.7999999999999994
data401.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data401.csv",Daniel J.  Celentano,Naugatuck Valley Community College, Waterbury, CT,USA,low,English department,8,0,17,17,1.0,male,4.0,3.1
data429.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data429.csv",Jerry L.  Rouser,Wilmington University, New Castle, DE,USA,low,Business department,17,0,34,34,1.0,male,3.2,3.7
data2947.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2947.csv",John  Foust,University of Maryland University College, Adelphi, MD,USA,low,Criminal Justice department,6,0,15,15,1.0,male,4.1000000000000005,2.0
data3481.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3481.csv",Vaughn  Elliott,Auburn University, Auburn, AL,USA,low,Economics department,20,0,69,69,1.0,male,4.099999999999999,4.400000000000001
data1296.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1296.csv",Bev  Evans,Illinois Central College, East Peoria, IL,USA,low,Psychology department,1,2,0,2,1.0,female,5.0,1.0
data2774.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2774.csv",John  Striggles,Jefferson Community and Technical College (all campuses), Louisville, KY,USA,low,Biology department,8,0,12,12,1.0,male,3.0,3.0
data3318.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3318.csv",John  Coleman,Los Angeles Harbor College, Wilmington, CA,USA,low,Philosophy department,20,0,77,77,1.0,male,4.0,2.8999999999999995
data2760.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2760.csv",Charlie (charlene)  Plyler,Carolinas College of Health Sciences, Charlotte, NC,USA,low,Nursing department,3,5,0,5,1.0,female,2.3,4.7
data1269.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1269.csv",Shanesia  Davis,DePaul University, Chicago, IL,USA,low,Theater department,14,21,0,21,1.0,female,3.3999999999999995,3.3999999999999995
data2748.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2748.csv",Alan  Wright,Chapman University, Orange, CA,USA,low,Communication department,2,0,3,3,1.0,male,2.8,2.0
data1241.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1241.csv",Laura  Osman,Los Angeles Valley College, Valley Glen, CA,USA,low,English department,5,6,0,6,1.0,female,5.0,2.4
data398.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data398.csv",Barbara  Yount,Texas Christian University, Fort Worth, TX,USA,low,Communication department,3,8,0,8,1.0,female,5.0,1.3
data3324.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3324.csv",AL  Nikroo,Westwood College, Anaheim, CA,USA,low,Architecture department,6,0,8,8,1.0,male,3.6999999999999997,2.1999999999999997
data3332.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3332.csv",Laura  Pirott,Solano Community College (all campuses), Fairfield, CA,USA,low,Spanish department,20,51,0,51,1.0,female,4.5,2.2999999999999994
data1243.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1243.csv",Randall  Sumpter,Texas A&M University at College Station, College Station, TX,USA,low,Communication department,7,0,25,25,1.0,male,3.8999999999999995,2.1
data3454.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3454.csv",Jason  Woodard,Haywood Community College, Clyde, NC,USA,low,English department,2,0,3,3,1.0,male,4.3,1.5
data1257.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1257.csv",Julia  Shapland,University Of Illinois at Urbana-Champaign, Champaign\xe2\x80\x93Urbana, IL,USA,low,Accounting department,20,42,0,42,1.0,female,3.7999999999999994,3.2999999999999994
data3326.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3326.csv",Kathy  Bushrow,Southern Illinois University - Edwardsville, Edwardsville, IL,USA,low,Education department,14,42,0,42,1.0,female,2.1999999999999997,2.0
data1519.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1519.csv",Jay  Kronmiller,Weber State University, Ogden, UT,USA,low,History department,20,0,45,45,1.0,male,4.799999999999999,2.0
data2776.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2776.csv",Bobby  Triglia,Santa Fe College, Gainesville, FL,USA,low,Culinary Arts department,1,0,5,5,1.0,male,1.0,5.0
data2762.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2762.csv",David  Navratil,University of Winnipeg, Winnipeg, MB,Canada,low,Writing department,16,0,30,30,1.0,male,3.5,2.7
data2004.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2004.csv",Linda  Hutchison,University of Wyoming, Laramie, WY,USA,low,Education department,3,2,0,2,1.0,female,2.2,3.2999999999999994
data3497.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3497.csv",Nancy  Jackson,Indiana University-Purdue University Fort Wayne, Ft Wayne, IN,USA,low,Music department,9,18,0,18,1.0,female,4.5,1.7999999999999998
data2789.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2789.csv",Beth  Johnson,Governors State University, University Park, IL,USA,low,History department,3,9,0,9,1.0,female,5.0,2.3
data1280.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1280.csv",Marsha  Freedman,Broward College (all campuses), Fort Lauderdale, FL,USA,low,Communications department,20,65,0,65,1.0,female,2.5,3.599999999999999
data1294.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1294.csv",Sandy  Banisky,University of Maryland, College Park, MD,USA,low,Journalism department,8,14,0,14,1.0,female,4.9,2.6
data3483.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3483.csv",Linka  Griswold,Los Angeles Mission College, Sylmar, CA,USA,low,Psychology department,10,26,0,26,1.0,female,3.3,3.7999999999999994
data2945.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2945.csv",Lina  Omran,Norco College - Riverside CCD, Norco, CA,USA,low,English department,10,24,0,24,1.0,female,3.7999999999999994,2.3
